name,expr,n_vars,n_pdn,n_pun,n_common_neg,total,pdn_ok,pun_ok,complete
P43501,!a*b*d+a*!b*!c+!a*!b*c,4,10,8,3,24,True,True,True
P43502,a*!b*!c*d+!a*!b*!d+!a*c*d+!a*b*d,4,9,13,4,30,True,True,True
P43503,a*!b*!c*d+!a*b*d+!a*!b*c,4,9,9,3,24,True,True,True
P43516,!b*!c*!d+!a*c*d+!a*b*d+a*!b*!c,4,12,10,4,30,True,True,True
P43517,!a*c*d+!a*b*d+a*!b*!c,4,10,7,3,23,True,True,True
P43518,!a*!b*!c*!d+a*!b*!c*d+!a*c*d+!a*b*d,4,10,19,4,37,True,True,True
P43519,a*!b*!c*d+!a*c*d+!a*b*d,4,9,7,3,22,True,True,True
P43688,!b*!c*!d+!a,4,4,4,4,16,True,True,True
P43689,a*!b*!c*!d+!a*d+!a*c+!a*b,4,8,8,4,24,True,True,True
P43690,!a,1,11,15,3,32,True,True,True
P43691,!a*d+!a*c+!a*b,4,4,4,1,10,True,True,True
P43692,!b*!c*!d+!a*d+!a*c,4,6,6,4,20,True,True,True
P43693,a*!b*!c*!d+!a*d+!a*c,4,10,9,4,27,True,True,True
P43694,!a*d+!a*c+!a*!b,4,4,4,2,12,True,True,True
P43695,!a*d+!a*c,3,3,3,1,8,True,True,True
P43708,!b*!c*!d+!a*b*c+!a*d,4,8,8,4,24,True,True,True
P43709,a*!b*!c*!d+!a*b*c+!a*d,4,8,11,4,27,True,True,True
P43710,!a*!b*!c+!a*b*c+!a*d,4,6,6,3,18,True,True,True
P43711,!a*b*c+!a*d,4,4,4,1,10,True,True,True
P43712,!c*!d+!b*!d+!a*d,4,5,5,4,18,True,True,True
P43713,b*!c*!d+a*!c*!d+!b*c*!d+!a*d,4,9,8,4,25,True,True,True
P43714,b*!c*!d+!b*c*!d+!a*d+!a*!c,4,8,8,4,24,True,True,True
P43715,b*!c*!d+!b*c*!d+!a*d,4,8,7,4,23,True,True,True
P43716,a*!c*!d+!b*!d+!a*d,4,6,8,4,22,True,True,True
P43717,a*!c*!d+!b*c*!d+!a*d,4,7,7,4,22,True,True,True
P43718,a*b*!c*!d+!b*c*!d+!a*d+!a*!b,4,9,11,4,28,True,True,True
P43719,a*b*!c*!d+!b*c*!d+!a*d,4,8,9,4,25,True,True,True
P43720,!b*!d+!a*d+!a*!c,4,5,5,4,18,True,True,True
P43721,!b*c*!d+a*!b*!d+!a*b*!c+!a*d,4,9,9,4,26,True,True,True
P43722,!b*c*!d+!a*d+!a*!c,4,6,6,4,20,True,True,True
P43723,!b*c*!d+!a*b*!c+!a*d,4,7,8,4,23,True,True,True
P43724,!b*!d+!a*d,3,4,4,3,14,True,True,True
P43725,!b*c*!d+a*!b*!d+!a*d,4,6,6,3,18,True,True,True
P43726,!b*c*!d+!a*d+!a*!b,4,5,5,3,16,True,True,True
P43727,!b*c*!d+!a*d,4,5,7,3,18,True,True,True
P43732,!b*!c*!d+a*!c*!d+a*!b*!d+!a*d,4,15,10,4,33,True,True,True
P43733,a*!c*!d+a*!b*!d+!a*d,4,11,6,4,25,True,True,True
P43734,a*b*!c*!d+a*!b*c*!d+!a*!b*!c+!a*d,4,16,10,4,34,True,True,True
P43735,a*b*!c*!d+a*!b*c*!d+!a*d,4,16,8,4,32,True,True,True
P43736,a*!b*!d+!a*d+!a*!c,4,6,8,4,22,True,True,True
P43737,a*!b*!d+!a*b*!c+!a*d,4,8,11,4,27,True,True,True
P43738,a*!b*c*!d+!a*d+!a*!c,4,11,9,4,28,True,True,True
P43739,a*!b*c*!d+!a*b*!c+!a*d,4,8,11,4,27,True,True,True
P43740,!b*!c*!d+a*!b*!d+!a*d,4,9,6,4,23,True,True,True
P43741,a*!b*!d+!a*d,3,5,7,3,18,True,True,True
P43742,a*!b*c*!d+!a*!b*!c+!a*d,4,10,9,4,27,True,True,True
P43743,a*!b*c*!d+!a*d,4,6,6,3,18,True,True,True
P43752,!b*!c*!d+!a*d+!a*!c+!a*!b,4,7,7,4,22,True,True,True
P43753,a*!b*!c*!d+!a*b*!c+!a*!b*c+!a*d,4,9,10,4,27,True,True,True
P43754,!a*d+!a*!c+!a*!b,4,4,4,3,14,True,True,True
P43755,!a*b*!c+!a*!b*c+!a*d,4,6,6,3,18,True,True,True
P43756,!b*!c*!d+!a*d+!a*!b,4,5,5,4,18,True,True,True
P43757,a*!b*!c*!d+!a*!b*c+!a*d,4,8,7,4,23,True,True,True
P43758,!a*d+!a*!b,3,3,3,2,10,True,True,True
P43759,!a*!b*c+!a*d,4,4,4,2,12,True,True,True
P43772,!b*!c*!d+!a*d,4,5,6,4,19,True,True,True
P43773,a*!b*!c*!d+!a*d,4,6,6,4,20,True,True,True
P43774,!a*!b*!c+!a*d,4,4,4,3,14,True,True,True
P43775,!a*d,2,5,8,2,17,True,True,True
P43964,!b*!c*!d+!a*c*d+!a*b*d+!a*b*c,4,13,9,4,30,True,True,True
P43965,a*!b*!c*!d+!a*c*d+!a*b*d+!a*b*c,4,10,13,4,31,True,True,True
P43966,!a*!b*!c*!d+!a*c*d+!a*b*d+!a*b*c,4,9,8,4,25,True,True,True
P43967,!a*c*d+!a*b*d+!a*b*c,4,6,6,1,14,True,True,True
P43968,!a*c*d+!a*b*d+!c*!d+!b*!d,4,10,9,4,27,True,True,True
P43969,b*!c*!d+a*!c*!d+!b*c*!d+!a*c*d+!a*b*d,4,15,11,4,34,True,True,True
P43970,b*!c*!d+!a*!c*!d+!b*c*!d+!a*c*d+!a*b*d,4,11,10,4,29,True,True,True
P43971,b*!c*!d+!b*c*!d+!a*c*d+!a*b*d,4,15,9,4,32,True,True,True
P43972,a*!c*!d+!a*c*d+!a*b*d+!b*!d,4,14,9,4,31,True,True,True
P43973,a*!c*!d+!b*c*!d+!a*c*d+!a*b*d,4,12,13,4,33,True,True,True
P43974,a*b*!c*!d+!b*c*!d+!a*!b*!d+!a*c*d+!a*b*d,4,,13,,,False,True,False
P43975,a*b*!c*!d+!b*c*!d+!a*c*d+!a*b*d,4,15,11,4,34,True,True,True
P43976,!a*!c*!d+!a*c*d+!a*b*d+!b*!d,4,11,9,4,28,True,True,True
P43977,!b*c*!d+a*!b*!d+!a*c*d+!a*b*!c,4,12,10,4,30,True,True,True
P43978,!a*!c*!d+!b*c*!d+!a*c*d+!a*b*!c,4,8,10,4,26,True,True,True
P43979,!b*c*!d+!a*c*d+!a*b*!c,4,11,8,4,27,True,True,True
P43980,!a*c*d+!a*b*d+!b*!d,4,7,9,3,22,True,True,True
P43981,a*!b*!d+!a*b*d+!a*!b*c,4,10,8,3,24,True,True,True
P43982,!b*c*!d+!a*!b*!d+!a*c*d+!a*b*d,4,9,8,3,23,True,True,True
P43983,!b*c*!d+!a*c*d+!a*b*d,4,8,7,3,21,True,True,True
P43988,!b*!c*!d+a*!c*!d+a*!b*!d+!a*c*d+!a*b*d,4,14,17,4,39,True,True,True
P43989,a*!c*!d+a*!b*!d+!a*c*d+!a*b*d,4,14,12,4,34,True,True,True
P43990,!a*!b*!c*!d+a*b*!c*!d+a*!b*c*!d+!a*c*d+!a*b*d,4,19,19,4,46,True,True,True
P43991,a*b*!c*!d+a*!b*c*!d+!a*c*d+!a*b*d,4,12,9,4,29,True,True,True
P43992,!a*!c*!d+a*!b*!d+!a*c*d+!a*b*d,4,8,10,4,26,True,True,True
P43993,a*!b*!d+!a*c*d+!a*b*!c,4,9,10,4,27,True,True,True
P43994,a*!b*c*!d+!a*!c*!d+!a*c*d+!a*b*d,4,9,11,4,28,True,True,True
P43995,a*!b*c*!d+!a*c*d+!a*b*!c,4,9,10,4,27,True,True,True
P43996,!b*!c*!d+a*!b*!d+!a*c*d+!a*b*d,4,9,8,4,25,True,True,True
P43997,a*!b*!d+!a*c*d+!a*b*d,4,12,7,3,25,True,True,True
P43998,!a*!b*!c*!d+a*!b*c*!d+!a*c*d+!a*b*d,4,10,12,4,30,True,True,True
P43999,a*!b*c*!d+!a*c*d+!a*b*d,4,9,9,3,24,True,True,True
P44008,!b*!c*!d+!a*!c*!d+!a*b*d+!a*!b*c,4,9,9,4,26,True,True,True
P44009,a*!b*!c*!d+!a*c*d+!a*b*!c+!a*!b*c,4,12,12,4,32,True,True,True
P44010,!a*!c*!d+!a*b*d+!a*!b*c,4,7,7,4,22,True,True,True
P44011,!a*c*d+!a*b*!c+!a*!b*c,4,8,6,3,20,True,True,True
P44012,!b*!c*!d+!a*b*d+!a*!b*c,4,8,8,4,24,True,True,True
P44013,a*!b*!c*!d+!a*b*d+!a*!b*c,4,10,10,4,28,True,True,True
P44014,!a*!b*!d+!a*c*d+!a*b*d,4,6,6,3,18,True,True,True
P44015,!a*b*d+!a*!b*c,4,5,5,2,14,True,True,True
P44028,!b*!c*!d+!a*c*d+!a*b*d,4,9,9,4,26,True,True,True
P44029,a*!b*!c*!d+!a*c*d+!a*b*d,4,11,10,4,29,True,True,True
P44030,!a*!b*!c*!d+!a*c*d+!a*b*d,4,7,7,4,22,True,True,True
P44031,!a*c*d+!a*b*d,4,4,4,1,10,True,True,True
P44224,!a*c*d+!c*!d+!b*!d+!b*!c,4,9,7,4,24,True,True,True
P44225,b*!c*!d+!b*c*!d+a*!b*!d+!b*!c*d+!a*c*d,4,11,10,4,29,True,True,True
P44226,b*!c*!d+!b*c*!d+!b*!c*d+!a*c*d+!a*!b,4,10,9,4,27,True,True,True
P44227,b*!c*!d+!b*c*!d+!b*!c*d+!a*c*d,4,9,10,4,27,True,True,True
P44228,a*!c*!d+!a*c*d+!b*!d+!b*!c,4,10,8,4,26,True,True,True
P44229,a*!c*!d+!b*c*!d+!b*!c*d+!a*c*d,4,9,9,4,26,True,True,True
P44230,a*b*!c*!d+!b*c*!d+!b*!c*d+!a*c*d+!a*!b,4,12,11,4,31,True,True,True
P44231,a*b*!c*!d+!b*c*!d+!b*!c*d+!a*c*d,4,10,11,4,29,True,True,True
P44232,!a*!c*!d+!a*c*d+!b*!d+!b*!c,4,8,8,4,24,True,True,True
P44233,!a*b*!c*!d+!b*c*!d+a*!b*!d+!b*!c*d+!a*c*d,4,11,11,4,30,True,True,True
P44234,!a*!c*!d+!b*c*!d+!b*!c*d+!a*c*d,4,9,9,4,26,True,True,True
P44235,!a*b*!c*!d+!b*c*!d+!b*!c*d+!a*c*d,4,9,10,4,27,True,True,True
P44236,!a*c*d+!b*!d+!b*!c,4,7,7,4,22,True,True,True
P44237,!b*c*!d+a*!b*!d+!b*!c*d+!a*c*d,4,8,10,4,26,True,True,True
P44238,!b*c*!d+!b*!c*d+!a*c*d+!a*!b,4,8,8,4,24,True,True,True
P44239,!b*c*!d+!b*!c*d+!a*c*d,4,7,12,4,27,True,True,True
P44240,a*!b*!d+!a*c*d+!c*!d+!b*!c,4,9,10,4,27,True,True,True
P44241,b*!c*!d+a*!b*!d+!b*!c*d+!a*c*d,4,11,9,4,28,True,True,True
P44242,a*!b*c*!d+b*!c*!d+!a*!c*!d+!b*!c*d+!a*c*d,4,11,16,4,35,True,True,True
P44243,a*!b*c*!d+b*!c*!d+!b*!c*d+!a*c*d,4,10,17,4,35,True,True,True
P44244,a*!c*!d+a*!b*!d+!a*c*d+!b*!c,4,12,11,4,31,True,True,True
P44245,a*!c*!d+a*!b*!d+!b*!c*d+!a*c*d,4,19,8,4,35,True,True,True
P44246,a*b*!c*!d+a*!b*c*!d+!b*!c*d+!a*c*d+!a*!b*!c,4,,17,,,False,True,False
P44247,a*b*!c*!d+a*!b*c*!d+!b*!c*d+!a*c*d,4,12,14,4,34,True,True,True
P44248,!a*!c*!d+a*!b*!d+!a*c*d+!b*!c,4,8,11,4,27,True,True,True
P44249,!a*b*!c*!d+a*!b*!d+!b*!c*d+!a*c*d,4,9,10,4,27,True,True,True
P44250,a*!b*c*!d+!a*!c*!d+!b*!c*d+!a*c*d,4,10,10,4,28,True,True,True
P44251,!a*b*!c*!d+a*!b*c*!d+!b*!c*d+!a*c*d,4,11,15,4,34,True,True,True
P44252,a*!b*!d+!a*c*d+!b*!c,4,8,11,4,27,True,True,True
P44253,a*!b*!d+!b*!c*d+!a*c*d,4,7,8,4,23,True,True,True
P44254,a*!b*c*!d+!b*!c*d+!a*c*d+!a*!b*!c,4,10,10,4,28,True,True,True
P44255,a*!b*c*!d+!b*!c*d+!a*c*d,4,8,10,4,26,True,True,True
P44256,!a*c*d+!c*!d+!b*!c+!a*!b,4,7,7,4,22,True,True,True
P44257,b*!c*!d+a*!c*!d+!b*!c*d+!a*c*d+!a*!b*c,4,13,16,4,37,True,True,True
P44258,b*!c*!d+!b*!c*d+!a*c*d+!a*!b,4,11,8,4,27,True,True,True
P44259,b*!c*!d+!b*!c*d+!a*c*d+!a*!b*c,4,11,16,4,35,True,True,True
P44260,a*!c*!d+!a*c*d+!b*!c+!a*!b,4,7,8,4,23,True,True,True
P44261,a*!c*!d+!b*!c*d+!a*c*d+!a*!b*c,4,11,10,4,29,True,True,True
P44262,a*b*!c*!d+!b*!c*d+!a*c*d+!a*!b,4,10,8,4,26,True,True,True
P44263,a*b*!c*!d+!b*!c*d+!a*c*d+!a*!b*c,4,11,11,4,30,True,True,True
P44264,!a*!c*!d+!a*c*d+!b*!c+!a*!b,4,8,8,4,24,True,True,True
P44265,!a*b*!c*!d+!b*!c*d+!a*c*d+a*!b*!c+!a*!b*c,4,17,12,4,37,True,True,True
P44266,!a*!c*!d+!b*!c*d+!a*c*d+!a*!b,4,8,8,4,24,True,True,True
P44267,!a*b*!c*!d+!b*!c*d+!a*c*d+!a*!b*c,4,12,11,4,31,True,True,True
P44268,!a*c*d+!b*!c+!a*!b,4,6,5,3,17,True,True,True
P44269,!b*!c*d+!a*c*d+a*!b*!c+!a*!b*c,4,10,10,3,26,True,True,True
P44270,!b*!c*d+!a*c*d+!a*!b,4,6,6,3,18,True,True,True
P44271,!b*!c*d+!a*c*d+!a*!b*c,4,7,8,3,21,True,True,True
P44272,!a*c*d+!c*!d+!b*!c,4,7,7,4,22,True,True,True
P44273,b*!c*!d+a*!c*!d+!b*!c*d+!a*c*d,4,11,11,4,30,True,True,True
P44274,b*!c*!d+!a*!c*!d+!b*!c*d+!a*c*d,4,11,9,4,28,True,True,True
P44275,b*!c*!d+!b*!c*d+!a*c*d,4,9,8,4,25,True,True,True
P44276,a*!c*!d+!a*c*d+!b*!c,4,10,9,4,27,True,True,True
P44277,a*!c*!d+!b*!c*d+!a*c*d,4,10,7,4,25,True,True,True
P44278,a*b*!c*!d+!b*!c*d+!a*c*d+!a*!b*!c,4,11,14,4,33,True,True,True
P44279,a*b*!c*!d+!b*!c*d+!a*c*d,4,10,9,4,27,True,True,True
P44280,!a*!c*!d+!a*c*d+!b*!c,4,6,8,4,22,True,True,True
P44281,!a*b*!c*!d+!b*!c*d+!a*c*d+a*!b*!c,4,12,9,4,29,True,True,True
P44282,!a*!c*!d+!b*!c*d+!a*c*d,4,7,9,4,24,True,True,True
P44283,!a*b*!c*!d+!b*!c*d+!a*c*d,4,8,9,4,25,True,True,True
P44284,!a*c*d+!b*!c,4,6,6,3,18,True,True,True
P44285,!b*!c*d+!a*c*d+a*!b*!c,4,10,6,3,22,True,True,True
P44286,!b*!c*d+!a*c*d+!a*!b*!c,4,7,7,3,20,True,True,True
P44287,!b*!c*d+!a*c*d,4,5,5,3,16,True,True,True
P44496,a*!b*!d+!a*c*d+a*!b*!c+!c*!d,4,13,11,4,32,True,True,True
P44497,b*!c*!d+a*!b*!d+!a*c*d+a*!b*!c,4,15,13,4,36,True,True,True
P44498,a*!b*c*!d+a*!b*!c*d+b*!c*!d+!a*!c*!d+!a*c*d,4,17,,,,True,False,False
P44499,a*!b*c*!d+a*!b*!c*d+b*!c*!d+!a*c*d,4,18,17,4,43,True,True,True
P44500,!b*!c*!d+a*!c*!d+a*!b*!d+!a*c*d+a*!b*!c,4,15,17,4,40,True,True,True
P44501,a*!c*!d+a*!b*!d+!a*c*d+a*!b*!c,4,11,9,4,28,True,True,True
P44502,!a*!b*!c*!d+a*b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*c*d,4,20,20,4,48,True,True,True
P44503,a*b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*c*d,4,10,12,4,30,True,True,True
P44504,!a*!c*!d+a*!b*!d+!a*c*d+a*!b*!c,4,11,12,4,31,True,True,True
P44505,!a*b*!c*!d+a*!b*!d+!a*c*d+a*!b*!c,4,20,14,4,42,True,True,True
P44506,a*!b*c*!d+a*!b*!c*d+!a*!c*!d+!a*c*d,4,9,12,4,29,True,True,True
P44507,!a*b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*c*d,4,10,14,4,32,True,True,True
P44508,!b*!c*!d+a*!b*!d+!a*c*d+a*!b*!c,4,15,9,4,32,True,True,True
P44509,a*!b*!d+!a*c*d+a*!b*!c,4,8,10,4,26,True,True,True
P44510,!a*!b*!c*!d+a*!b*c*!d+a*!b*!c*d+!a*c*d,4,11,11,4,30,True,True,True
P44511,a*!b*c*!d+a*!b*!c*d+!a*c*d,4,9,9,4,26,True,True,True
P44512,!a*!b*!d+!a*c*d+a*!b*!c+!c*!d,4,7,9,4,24,True,True,True
P44513,b*!c*!d+!a*c*d+a*!b*!c+!a*!b*c,4,14,15,4,37,True,True,True
P44514,a*!b*!c*d+b*!c*!d+!a*!b*!d+!a*c*d,4,10,10,4,28,True,True,True
P44515,a*!b*!c*d+b*!c*!d+!a*c*d+!a*!b*c,4,13,11,4,32,True,True,True
P44516,a*!c*!d+!a*!b*!d+!a*c*d+a*!b*!c,4,10,15,4,33,True,True,True
P44517,a*!c*!d+!a*c*d+a*!b*!c+!a*!b*c,4,10,9,4,27,True,True,True
P44518,a*b*!c*!d+a*!b*!c*d+!a*!b*!d+!a*c*d,4,11,14,4,33,True,True,True
P44519,a*b*!c*!d+a*!b*!c*d+!a*c*d+!a*!b*c,4,11,11,4,30,True,True,True
P44520,!a*!c*!d+!a*!b*!d+!a*c*d+a*!b*!c,4,11,10,4,29,True,True,True
P44521,!a*b*!c*!d+!a*c*d+a*!b*!c+!a*!b*c,4,13,15,4,36,True,True,True
P44522,a*!b*!c*d+!a*!c*!d+!a*!b*!d+!a*c*d,4,9,11,4,28,True,True,True
P44523,!a*b*!c*!d+a*!b*!c*d+!a*c*d+!a*!b*c,4,11,11,4,30,True,True,True
P44524,!a*!b*!d+!a*c*d+a*!b*!c,4,9,8,4,25,True,True,True
P44525,!a*c*d+a*!b*!c+!a*!b*c,4,9,7,3,22,True,True,True
P44526,a*!b*!c*d+!a*!b*!d+!a*c*d,4,8,9,4,25,True,True,True
P44527,a*!b*!c*d+!a*c*d+!a*!b*c,4,8,8,3,22,True,True,True
P44528,!a*c*d+a*!b*!c+!c*!d,4,7,8,4,23,True,True,True
P44529,b*!c*!d+!a*c*d+a*!b*!c,4,9,10,4,27,True,True,True
P44530,a*!b*!c*d+b*!c*!d+!a*!c*!d+!a*c*d,4,10,11,4,29,True,True,True
P44531,a*!b*!c*d+b*!c*!d+!a*c*d,4,14,11,4,33,True,True,True
P44532,!b*!c*!d+a*!c*!d+!a*c*d+a*!b*!c,4,10,12,4,30,True,True,True
P44533,a*!c*!d+!a*c*d+a*!b*!c,4,8,8,4,24,True,True,True
P44534,!a*!b*!c*!d+a*b*!c*!d+a*!b*!c*d+!a*c*d,4,10,12,4,30,True,True,True
P44535,a*b*!c*!d+a*!b*!c*d+!a*c*d,4,9,10,4,27,True,True,True
P44536,!a*!c*!d+!a*c*d+a*!b*!c,4,7,12,4,27,True,True,True
P44537,!a*b*!c*!d+!a*c*d+a*!b*!c,4,11,9,4,28,True,True,True
P44538,a*!b*!c*d+!a*!c*!d+!a*c*d,4,8,14,4,30,True,True,True
P44539,!a*b*!c*!d+a*!b*!c*d+!a*c*d,4,9,11,4,28,True,True,True
P44540,!b*!c*!d+!a*c*d+a*!b*!c,4,8,9,4,25,True,True,True
P44541,!a*c*d+a*!b*!c,4,8,7,3,21,True,True,True
P44542,!a*!b*!c*!d+a*!b*!c*d+!a*c*d,4,9,10,4,27,True,True,True
P44543,a*!b*!c*d+!a*c*d,4,11,6,3,23,True,True,True
P44768,!a*c*d+!c*!d+!a*!b,4,6,7,4,21,True,True,True
P44769,b*!c*!d+a*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,4,17,10,4,35,True,True,True
P44770,b*!c*!d+!a*c*d+!a*!b,4,8,7,4,23,True,True,True
P44771,b*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,4,10,9,4,27,True,True,True
P44772,a*!c*!d+!a*c*d+!a*!b,4,10,7,4,25,True,True,True
P44773,a*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,4,14,9,4,31,True,True,True
P44774,a*b*!c*!d+!a*c*d+!a*!b,4,9,9,4,26,True,True,True
P44775,a*b*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,4,10,11,4,29,True,True,True
P44776,!b*!c*!d+!a*!c*!d+!a*c*d+!a*!b,4,11,9,4,28,True,True,True
P44777,a*!b*!c*!d+!a*b*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,4,12,12,4,32,True,True,True
P44778,!a*!c*!d+!a*c*d+!a*!b,4,6,6,4,20,True,True,True
P44779,!a*b*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,4,9,8,4,25,True,True,True
P44780,!b*!c*!d+!a*c*d+!a*!b,4,7,6,4,21,True,True,True
P44781,a*!b*!c*!d+!a*c*d+!a*!b*d+!a*!b*c,4,10,15,4,33,True,True,True
P44782,!a*c*d+!a*!b,4,4,4,2,12,True,True,True
P44783,!a*c*d+!a*!b*d+!a*!b*c,4,6,6,2,16,True,True,True
P44784,!a*c*d+!a*!b*d+!c*!d,4,8,6,4,22,True,True,True
P44785,b*!c*!d+a*!c*!d+!a*c*d+!a*!b*d,4,9,8,4,25,True,True,True
P44786,b*!c*!d+!a*c*d+!a*!b*!c,4,7,7,4,22,True,True,True
P44787,b*!c*!d+!a*c*d+!a*!b*d,4,9,11,4,28,True,True,True
P44788,a*!c*!d+!a*c*d+!a*!b*!c,4,7,7,4,22,True,True,True
P44789,a*!c*!d+!a*c*d+!a*!b*d,4,8,7,4,23,True,True,True
P44790,a*b*!c*!d+!a*c*d+!a*!b*!c,4,9,10,4,27,True,True,True
P44791,a*b*!c*!d+!a*c*d+!a*!b*d,4,12,10,4,30,True,True,True
P44792,!b*!c*!d+!a*!c*!d+!a*c*d+!a*!b*d,4,9,10,4,27,True,True,True
P44793,a*!b*!c*!d+!a*b*!c*!d+!a*c*d+!a*!b*d,4,9,14,4,31,True,True,True
P44794,!a*!c*!d+!a*c*d+!a*!b*d,4,6,6,4,20,True,True,True
P44795,!a*b*!c*!d+!a*c*d+!a*!b*d,4,7,7,4,22,True,True,True
P44796,!b*!c*!d+!a*c*d+!a*!b*d,4,9,6,4,23,True,True,True
P44797,a*!b*!c*!d+!a*c*d+!a*!b*d,4,8,7,4,23,True,True,True
P44798,!a*c*d+!a*!b*!c,4,5,5,3,16,True,True,True
P44799,!a*c*d+!a*!b*d,4,4,4,2,12,True,True,True
P45040,!a*c*d+!c*!d,3,5,5,3,16,True,True,True
P45041,b*!c*!d+a*!c*!d+!a*c*d,4,11,10,4,29,True,True,True
P45042,b*!c*!d+!a*!c*!d+!a*c*d,4,7,7,3,20,True,True,True
P45043,b*!c*!d+!a*c*d,4,8,9,3,23,True,True,True
P45044,!b*!c*!d+a*!c*!d+!a*c*d,4,10,7,4,25,True,True,True
P45045,a*!c*!d+!a*c*d,3,6,10,3,22,True,True,True
P45046,!a*!b*!c*!d+a*b*!c*!d+!a*c*d,4,8,9,4,25,True,True,True
P45047,a*b*!c*!d+!a*c*d,4,15,7,3,28,True,True,True
P45048,!b*!c*!d+!a*!c*!d+!a*c*d,4,7,7,4,22,True,True,True
P45049,a*!b*!c*!d+!a*b*!c*!d+!a*c*d,4,8,9,4,25,True,True,True
P45050,!a*!c*!d+!a*c*d,3,5,13,3,24,True,True,True
P45051,!a*b*!c*!d+!a*c*d,4,6,6,3,18,True,True,True
P45052,!b*!c*!d+!a*c*d,4,7,6,4,21,True,True,True
P45053,a*!b*!c*!d+!a*c*d,4,9,7,4,24,True,True,True
P45054,!a*!b*!c*!d+!a*c*d,4,6,6,4,20,True,True,True
P45055,!a*c*d,3,3,5,1,10,True,True,True
P48320,!a*b*c*d+!c*!d+!b*!d+!b*!c,4,15,9,4,32,True,True,True
P48321,!a*b*c*d+b*!c*!d+a*!c*!d+!b*c*!d+!b*!c*d,4,,18,,,False,True,False
P48322,!a*b*c*d+b*!c*!d+!b*c*!d+!a*!b*!d+!b*!c*d,4,17,18,4,43,True,True,True
P48323,!a*b*c*d+b*!c*!d+!b*c*!d+!b*!c*d,4,14,17,4,39,True,True,True
P48324,!a*b*c*d+a*!c*!d+!b*!d+!b*!c,4,12,12,4,32,True,True,True
P48325,!a*b*c*d+a*!c*!d+!b*c*!d+!b*!c*d,4,10,12,4,30,True,True,True
P48326,a*b*!c*!d+!a*b*c*d+!b*c*!d+!a*!b*!d+!b*!c*d,4,12,17,4,37,True,True,True
P48327,a*b*!c*!d+!a*b*c*d+!b*c*!d+!b*!c*d,4,18,15,4,41,True,True,True
P48328,!a*b*c*d+!a*!c*!d+!b*!d+!b*!c,4,9,8,4,25,True,True,True
P48329,!a*b*!c*!d+!a*b*c*d+!b*c*!d+a*!b*!d+!b*!c*d,4,16,10,4,34,True,True,True
P48330,!a*b*c*d+!a*!c*!d+!b*c*!d+!b*!c*d,4,9,10,4,27,True,True,True
P48331,!a*b*!c*!d+!a*b*c*d+!b*c*!d+!b*!c*d,4,9,10,4,27,True,True,True
P48332,!a*b*c*d+!b*!d+!b*!c,4,10,7,4,25,True,True,True
P48333,!a*b*c*d+!b*c*!d+a*!b*!d+!b*!c*d,4,9,12,4,29,True,True,True
P48334,!a*b*c*d+!b*c*!d+!a*!b*!d+!b*!c*d,4,9,15,4,32,True,True,True
P48335,!a*b*c*d+!b*c*!d+!b*!c*d,4,8,9,4,25,True,True,True
P48340,!a*b*c*d+a*!c*!d+a*!b*!d+!b*!c,4,11,17,4,36,True,True,True
P48341,!a*b*c*d+a*!c*!d+a*!b*!d+!b*!c*d,4,11,10,4,29,True,True,True
P48342,a*b*!c*!d+a*!b*c*!d+!a*b*c*d+!b*!c*d+!a*!b*!c,4,17,,,,True,False,False
P48343,a*b*!c*!d+a*!b*c*!d+!a*b*c*d+!b*!c*d,4,13,11,4,32,True,True,True
P48344,!a*b*c*d+!a*!c*!d+a*!b*!d+!b*!c,4,10,13,4,31,True,True,True
P48345,!a*b*!c*!d+!a*b*c*d+a*!b*!d+!b*!c*d,4,9,10,4,27,True,True,True
P48346,a*!b*c*!d+!a*b*c*d+!a*!c*!d+!b*!c*d,4,17,15,4,40,True,True,True
P48347,!a*b*!c*!d+a*!b*c*!d+!a*b*c*d+!b*!c*d,4,14,12,4,34,True,True,True
P48348,!a*b*c*d+a*!b*!d+!b*!c,4,9,13,4,30,True,True,True
P48349,!a*b*c*d+a*!b*!d+!b*!c*d,4,15,10,4,33,True,True,True
P48350,a*!b*c*!d+!a*b*c*d+!b*!c*d+!a*!b*!c,4,,12,,,False,True,False
P48351,a*!b*c*!d+!a*b*c*d+!b*!c*d,4,9,11,4,28,True,True,True
P48360,!a*b*c*d+!a*!c*!d+!a*!b*!d+!b*!c,4,10,10,4,28,True,True,True
P48361,!a*b*!c*!d+!a*!b*c*!d+!a*b*c*d+!b*!c*d+a*!b*!c,4,13,16,4,37,True,True,True
P48362,!a*b*c*d+!a*!c*!d+!a*!b*!d+!b*!c*d,4,9,10,4,27,True,True,True
P48363,!a*b*!c*!d+!a*!b*c*!d+!a*b*c*d+!b*!c*d,4,12,11,4,31,True,True,True
